ASV_ID	Kingdom	Phylum	Class	Order	Family	Genus	A3.1.day157_1	A3.1.day98_1	A3.2.day157_1	A3.2.day98_1	E3.1.day157	E3.1.day98	E3.2.day157	E3.2.day98
sq4827	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	NA	NA	2	0	1	0	0	0	0	0
sq4828	Bacteria	Planctomycetota	Phycisphaerae	JAACET01	JAACET01	JAACET01	2	0	1	0	0	0	0	0
sq4829	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	JAGFJK01	0	3	0	0	0	0	0	0
sq4830	Bacteria	Planctomycetota	NA	NA	NA	NA	0	3	0	0	0	0	0	0
sq4831	Bacteria	Omnitrophota	NA	NA	NA	NA	0	1	0	0	0	0	0	0
sq4832	Bacteria	NA	NA	NA	NA	NA	0	0	3	0	0	0	0	0
sq4833	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	0	0	3	0	0	0	0	0
sq4834	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	NA	NA	0	0	3	0	0	0	0	0
sq4835	Bacteria	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0
sq4836	Bacteria	NA	NA	NA	NA	NA	0	0	0	3	0	0	0	0
sq4837	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Pleomorphomonadaceae	Pleomorphomonas	0	0	0	1	0	0	0	0
sq4838	Bacteria	Planctomycetota	UBA8108	UBA1146	UBA1146	JAFMMO01	0	0	0	0	0	0	0	0
sq4839	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4840	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4841	Bacteria	Myxococcota	UBA727	UBA727	NA	NA	0	0	0	0	0	0	0	0
sq4842	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	0	0	0	0	0	0	0	0
sq4843	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4844	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	CADEFD01	0	0	0	0	0	0	0	0
sq4845	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Magnetospirillaceae	Magnetospirillum	0	0	0	0	0	0	0	0
sq4846	Bacteria	Patescibacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4847	Bacteria	Pseudomonadota	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA	0	0	0	0	0	0	0	0
sq4848	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	NA	NA	0	0	0	0	0	0	0	0
sq4849	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	0	0	0	0	0	0	0	0
sq4850	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	2-12-FULL-41-12	JALHOM01	0	0	0	0	0	0	0	0
sq4851	Bacteria	Patescibacteria	WWE3	UBA101185	UBA10185	OXYD1-FULL-39-9	0	0	0	0	0	0	0	0
sq4852	Bacteria	Cloacimonadota	Cloacimonadia	JGIOTU-2	JGIOTU-2	NA	0	0	0	0	0	0	0	0
sq4853	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	NA	0	0	0	0	0	0	0	0
sq4854	Bacteria	Patescibacteria	Gracilibacteria	UBA1369	NA	NA	0	0	0	0	0	0	0	0
sq4855	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4856	Bacteria	Bacillota_A	Clostridia	NA	NA	NA	0	0	0	0	0	0	0	0
sq4857	Bacteria	Bacillota_A	Clostridia	Lachnospirales	NA	NA	0	0	0	0	0	0	0	0
sq4858	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	0	0	0	0	0	0	0	0
sq4859	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	NA	NA	0	0	0	0	0	0	0	0
sq4860	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4861	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4862	Bacteria	Zixibacteria	MSB-5A5	GN15	Feb 12	QQUK01	0	0	0	0	0	0	0	0
sq4863	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	NA	0	0	0	0	0	0	0	0
sq4864	Bacteria	Chlamydiota	Chlamydiia	NA	NA	NA	0	0	0	0	0	0	0	0
sq4865	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	NA	NA	0	0	0	0	0	0	0	0
sq4866	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	0	0	0	0	0	0	0	0
sq4867	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	0	0	0	0	0	0	0	0
sq4868	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4869	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4870	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0
sq4871	Bacteria	Bacillota	Bacilli	Izemoplasmatales	Izemoplasmataceae	Xianfuyuplasma	0	0	0	0	3	0	0	0
sq4872	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	0	0	0	0	0	0	0	0
sq4873	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	NA	NA	0	0	0	0	0	0	0	0
sq4874	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4875	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Aeoliella	0	0	0	0	0	0	0	0
sq4876	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	NA	NA	0	0	0	0	0	0	0	0
sq4877	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4878	Bacteria	Bacillota	Bacilli	Paenibacillales	DA-C8	DA-C8	0	0	0	0	0	0	0	0
sq4879	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	NA	NA	0	0	0	0	0	0	0	0
sq4880	Bacteria	Chloroflexota	Dehalococcoidia	GIF9	AB-539-J10	NA	0	0	0	0	0	0	0	0
sq4881	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	0	0	0	0	0	0	0	0
sq4882	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	NA	0	0	0	0	0	0	0	0
sq4883	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	0	0	0	0	0	0	0	0
sq4884	Bacteria	Myxococcota_A	UBA9160	UBA9160	NA	NA	0	0	0	0	0	0	0	0
sq4885	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	0	0	0	0	0	0	0	0
sq4886	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	0	0	0	0	0	0	0	0
sq4887	Bacteria	Patescibacteria	ABY1	NA	NA	NA	0	0	0	0	0	0	0	0
sq4888	Bacteria	CAIJMQ01	CAIJMQ01	CAIJMQ01	CAIJMQ01	CAIJMQ01	0	0	0	0	0	0	0	0
sq4889	Bacteria	Omnitrophota	Koll11	NA	NA	NA	0	0	0	0	0	0	0	0
sq4890	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	0	0	0	0	0	0	0	0
sq4891	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4892	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	0	0	0	0	0	0	0	0
sq4893	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	NA	0	0	0	0	0	0	0	0
sq4894	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4895	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4896	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	NA	0	0	0	0	0	0	0	0
sq4897	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	0	0	0	0	0	0	0	0
sq4898	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	NA	0	0	0	0	0	0	0	0
sq4899	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4900	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	NA	NA	0	0	2	0	0	1	0	0
sq4901	Bacteria	Chloroflexota	Anaerolineae	B4-G1	NA	NA	0	0	0	0	0	0	0	0
sq4902	Bacteria	Patescibacteria	ABY1	NA	NA	NA	3	0	0	0	0	0	0	0
sq4903	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	NA	NA	3	0	0	0	0	0	0	0
sq4904	Bacteria	NA	NA	NA	NA	NA	3	0	0	0	0	0	0	0
sq4905	Bacteria	NA	NA	NA	NA	NA	3	0	0	0	0	0	0	0
sq4906	Bacteria	NA	NA	NA	NA	NA	3	0	0	0	0	0	0	0
sq4907	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	70-9	NA	1	0	0	0	0	0	0	0
sq4908	Bacteria	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0
sq4909	Bacteria	Patescibacteria	NA	NA	NA	NA	1	0	0	0	0	0	0	0
sq4910	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	1	0	2	0	0	0	0	0
sq4911	Bacteria	NA	NA	NA	NA	NA	0	3	0	0	0	0	0	0
sq4912	Bacteria	Patescibacteria	ABY1	UBA10025	NA	NA	0	3	0	0	0	0	0	0
sq4913	Bacteria	NA	NA	NA	NA	NA	0	3	0	0	0	0	0	0
sq4914	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	UBA2162	MGML01	0	3	0	0	0	0	0	0
sq4915	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	0	3	0	0	0	0	0	0
sq4916	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Thermobacillus	0	3	0	0	0	0	0	0
sq4917	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	NA	NA	0	3	0	0	0	0	0	0
sq4918	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	NA	0	1	0	0	0	0	0	0
sq4919	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	0	0	3	0	0	0	0	0
sq4920	Bacteria	Bacillota	Bacilli	Alicyclobacillales	NA	NA	0	0	3	0	0	0	0	0
sq4921	Bacteria	Bacillota_C	Negativicutes	NA	NA	NA	0	0	0	0	0	0	0	0
sq4922	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	SLHB01	JAACEL01	0	0	0	0	0	0	0	0
sq4923	Bacteria	Actinomycetota	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4924	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4925	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0
sq4926	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4927	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	NA	NA	0	0	0	0	0	0	0	0
sq4928	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0
sq4929	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	0	0	0	0	0	0	0	0
sq4930	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4931	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	NA	0	0	0	0	0	0	0	0
sq4932	Bacteria	Chloroflexota	Anaerolineae	NA	NA	NA	0	0	0	0	0	0	0	0
sq4933	Bacteria	Patescibacteria	ABY1	UBA9570	JAHJKD01	JAHJKD01	0	0	0	0	0	0	0	0
sq4934	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4935	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	NA	NA	0	0	0	0	0	0	0	0
sq4936	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	NA	NA	0	0	0	0	0	0	0	0
sq4937	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	0	0	0	0	0	0	0	0
sq4938	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	NA	NA	0	0	0	0	0	0	0	0
sq4939	Bacteria	Planctomycetota	UBA1135	UBA1135	GCA-002686595	NA	0	0	0	0	0	0	0	0
sq4940	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	0	0	0	0	0	0	0	0
sq4941	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4942	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4943	Bacteria	Bacteroidota	Bacteroidia	NS11-12g	NA	NA	0	0	0	0	0	0	0	0
sq4944	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4945	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	1	0	0	0
sq4946	Bacteria	Verrucomicrobiota	Verrucomicrobiae	NA	NA	NA	0	0	0	0	0	3	0	0
sq4947	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	2	0	0
sq4948	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0
sq4949	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4950	Bacteria	Bacillota	Bacilli	Izemoplasmatales	Izemoplasmataceae	Xianfuyuplasma	0	0	0	0	0	0	0	0
sq4951	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	0	0	0	0	0	0	0	0
sq4952	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4953	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4954	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4955	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4956	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4957	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4958	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4959	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	NA	NA	0	0	0	0	0	0	0	0
sq4960	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Waddliaceae	Waddlia	0	0	0	0	0	0	0	0
sq4961	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4962	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	0	0	0	0	0	0	0	0
sq4963	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	0	0	0	0	0	0	0	0
sq4964	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4965	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4966	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4967	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	0	0	0	0	0	0	0	0
sq4968	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	NA	NA	0	0	0	0	0	0	0	0
sq4969	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0
sq4970	Bacteria	NA	NA	NA	NA	NA	3	0	0	0	0	0	0	0
sq4971	Bacteria	Omnitrophota	Koll11	GIF10	Profunditerraquicolaceae	NA	3	0	0	0	0	0	0	0
sq4972	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	3	0	0	0	0	0	0	0
sq4973	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	NA	NA	2	0	0	0	0	0	0	0
sq4974	Bacteria	Omnitrophota	Koll11	Duberdicusellales	4484-171	NA	2	0	0	0	0	0	0	1
sq4975	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfotignum	1	2	0	0	0	0	0	0
sq4976	Bacteria	NA	NA	NA	NA	NA	0	3	0	0	0	0	0	0
sq4977	Bacteria	NA	NA	NA	NA	NA	0	0	0	3	0	0	0	0
sq4978	Bacteria	NA	NA	NA	NA	NA	0	0	0	2	0	0	0	0
sq4979	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4980	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4981	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Casimicrobiaceae	VBCG01	0	0	0	0	0	0	0	0
sq4982	Bacteria	Chloroflexota	Anaerolineae	NA	NA	NA	0	0	0	0	0	0	0	0
sq4983	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4984	Bacteria	Patescibacteria	Microgenomatia	NA	NA	NA	0	0	0	0	0	0	0	0
sq4985	Bacteria	Actinomycetota	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Actinocorallia	0	0	0	0	0	1	0	0
sq4986	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	0	0	0	0	0	0	0	0
sq4987	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4988	Bacteria	Nitrospirota	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq4989	Bacteria	Pseudomonadota	Alphaproteobacteria	Azospirillales	Azospirillaceae	Skermanella	0	0	0	0	0	0	0	0
sq4990	Bacteria	Gemmatimonadota	Gemmatimonadetes	Longimicrobiales	UBA6960	NA	0	0	0	0	0	0	0	0
sq4991	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	UBA1924	NA	0	0	0	0	0	0	0	0
sq4992	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0
sq4993	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0
sq4994	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	NA	0	0	0	0	0	0	0	0
sq4995	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	3	0	0
sq4996	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	3	0	0
sq4997	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	3	0	0
sq4998	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	GCA-2701545	0	0	0	0	0	1	2	0
sq4999	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	3
sq5000	Bacteria	Bacillota	Bacilli	Izemoplasmatales	Izemoplasmataceae	Xianfuyuplasma	0	0	0	0	0	0	0	0
sq5001	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	0	0	0	0	0	0	0	0
sq5002	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5003	Bacteria	Chloroflexota	Anaerolineae	NA	NA	NA	0	0	0	0	0	0	0	0
sq5004	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	0	0	0	0	0	0	0	0
sq5005	Bacteria	Pseudomonadota	Alphaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0
sq5006	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	0	0	0	0	0	0	0	0
sq5007	Bacteria	Bacillota	Bacilli	Izemoplasmatales	Izemoplasmataceae	NA	0	0	0	0	0	0	0	0
sq5008	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5009	Bacteria	Patescibacteria	ABY1	BM507	NA	NA	0	0	0	0	0	0	0	0
sq5010	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5011	Bacteria	Planctomycetota	UBA1135	UBA1135	GCA-002686595	NA	0	0	0	0	0	0	0	0
sq5012	Bacteria	Actinomycetota	Coriobacteriia	OPB41	NA	NA	0	0	0	0	0	0	0	0
sq5013	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	0	0	0	0	0	0	0	0
sq5014	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	0	0	0	0	0	0	0	0
sq5015	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5016	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5017	Bacteria	Actinomycetota	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5018	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5019	Bacteria	VGIX01	VGIX01	VGIX01	VGIX01	NA	3	0	0	0	0	0	0	0
sq5020	Bacteria	Actinomycetota	Acidimicrobiia	UBA5794	JAHEDJ01	JAHEDJ01	3	0	0	0	0	0	0	0
sq5021	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	NA	NA	2	0	0	0	0	0	0	0
sq5022	Bacteria	Myxococcota	Bradymonadia	Bradymonadales	Bradymonadaceae	Microvenator	1	0	2	0	0	0	0	0
sq5023	Bacteria	NA	NA	NA	NA	NA	1	0	0	2	0	0	0	0
sq5024	Bacteria	Actinomycetota	Geothermincolia	Fen-727	Anoxymicrobiaceae	NA	0	3	0	0	0	0	0	0
sq5025	Bacteria	NA	NA	NA	NA	NA	0	0	3	0	0	0	0	0
sq5026	Bacteria	Calditrichota	Calditrichia	NA	NA	NA	0	0	2	0	0	0	0	0
sq5027	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	0	0	2	0	0	0	0	0
sq5028	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	0	0	0	3	0	0	0	0
sq5029	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	NA	NA	0	0	0	2	0	0	0	0
sq5030	Bacteria	Bacillota_E	Symbiobacteriia	Symbiobacteriales	Symbiobacteriaceae	Symbiobacterium	0	0	0	1	0	0	0	0
sq5031	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5032	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Chroococcidiopsidaceae	Aliterella	0	0	0	0	0	0	0	0
sq5033	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	NA	NA	0	0	0	0	0	0	0	0
sq5034	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0
sq5035	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	NA	NA	0	0	0	0	0	0	0	0
sq5036	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	NA	0	0	0	0	0	0	0	0
sq5037	Bacteria	Chloroflexota	Dehalococcoidia	NA	NA	NA	0	0	0	0	0	0	0	0
sq5038	Bacteria	RBG-13-66-14	B26-G2	WVWN01	G020348885	G020348885	0	0	0	0	0	0	0	0
sq5039	Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	NA	NA	0	0	0	0	0	0	0	0
sq5040	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	GCA-2748055	JAGLSB01	0	0	0	0	0	0	0	0
sq5041	Bacteria	Myxococcota	UBA796	UBA796	UBA2385	NA	0	0	0	0	0	0	0	0
sq5042	Bacteria	JABDJQ01	JABDJQ01	JABDJQ01	JABDJQ01	JAJRWB01	0	0	0	0	0	0	0	0
sq5043	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	0	0	0	0	0	0	0	0
sq5044	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	HTCC2089	DC-out156	0	0	0	0	0	0	0	0
sq5045	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfurivibrionaceae	VMSU01	0	0	0	0	0	0	0	0
sq5046	Bacteria	Bacillota	Bacilli	Izemoplasmatales	Izemoplasmataceae	Xianfuyuplasma	0	0	0	0	0	0	0	0
sq5047	Bacteria	Planctomycetota	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5048	Bacteria	Planctomycetota	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5049	Bacteria	WOR-3	WOR-3	SM23-42	SM23-42	NA	0	0	0	0	0	0	0	0
sq5050	Bacteria	Acidobacteriota	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5051	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Eubacterium_N	0	0	0	0	0	0	0	0
sq5052	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5053	Bacteria	Myxococcota	Polyangia	Polyangiales	SG8-38	SG8-38	0	0	0	0	0	0	0	0
sq5054	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5055	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	0	0	0	0	0	0	0	0
sq5056	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5057	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	E44-bin32	NA	0	0	0	0	0	0	0	0
sq5058	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	0	0	0	0	0	0	0	0
sq5059	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5060	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	0	0	0	0	0	0	0	0
sq5061	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	NA	0	0	0	0	0	0	0	0
sq5062	Bacteria	Bacillota_C	Negativicutes	NA	NA	NA	0	0	0	0	0	0	0	0
sq5063	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	NA	0	0	0	0	0	0	0	0
sq5064	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	0	0	0	0	0	0	0	0
sq5065	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5066	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	0	0	0	0	0	0	0	0
sq5067	Bacteria	Myxococcota	UBA796	UBA796	GCA-2862545	NA	0	0	0	0	0	0	0	0
sq5068	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	0	0	0	0	0	0	0	0
sq5069	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5070	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5071	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5072	Bacteria	Chloroflexota	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5073	Bacteria	Desulfobacterota	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5074	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0
sq5075	Bacteria	NA	NA	NA	NA	NA	2	0	0	0	0	0	0	0
sq5076	Bacteria	Zixibacteria	MSB-5A5	UBA10806	4484-95	JAGGSN01	2	0	0	0	0	0	0	0
sq5077	Bacteria	Cyanobacteriota	Cyanobacteriia	PCC-6307	Cyanobiaceae	NA	2	0	0	0	0	0	0	0
sq5078	Bacteria	Chloroflexota	NA	NA	NA	NA	2	0	0	0	0	0	0	0
sq5079	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	NA	NA	2	0	0	0	0	0	0	0
sq5080	Bacteria	Patescibacteria	ABY1	NA	NA	NA	2	0	0	0	0	0	0	0
sq5081	Bacteria	NA	NA	NA	NA	NA	2	0	0	0	0	0	0	0
sq5082	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	W498	W498	1	1	0	0	0	0	0	0
